-2.456397327319114865e+00 -2.013526585640844080e-01 7.151599864275526297e-01
-8.999457310321513637e-01 2.581349521926260548e-01 7.387571025524911628e-01
1.600440193222101293e-01 -1.350243794633128935e+00 -6.009354942667824995e-01
-8.676056581710285265e-01 8.525349446645539286e-01 -1.590183912326996962e+00
-2.691066688649496608e-01 -1.789501312828597257e+00 3.587343261605021594e-01
7.667362513673377233e-02 8.220688093817600794e-01 2.315484203008952857e+00
9.458223683253671465e-01 1.139714819662819512e+00 3.480118975767786615e+00
-1.126137721600804831e+00 1.273809570410206149e+00 4.506276907440995849e-01
3.446033975766763513e-01 -3.004840605508436457e-01 5.513213673856314223e-01
-5.495193138590654947e-01 -8.779349762824776304e-01 -5.447674777995551443e-01
-3.531708241900246015e-01 -4.541186613128540550e-01 -3.790375704601751661e-01
-4.479545798126413070e-01 5.907347235741402525e-01 1.042451136039742821e+00
-2.661261057916672335e-01 1.710738046742629637e+00 2.832797199839817814e+00
-2.075646196082093498e-01 -4.020234899557922903e-01 5.506767925402525909e-01
-2.066783113019130091e+00 -2.144010770938863608e+00 7.116050512230130964e-01
9.343902377996170516e-01 9.122622068441545995e-01 -9.073670307648377120e-01
5.003168215819504550e-01 -1.468821386757499514e+00 -1.700936039888545803e+00
-9.540653776333386793e-02 7.785748612607630292e-01 1.484442108508632785e+00
-3.365959473978826222e-01 8.947269622889948426e-01 -3.983971116111472699e-01
8.201719138859021874e-02 -1.874542320908844539e+00 8.813002548235431277e-01
1.041320847035822839e+00 2.909791302574393779e-01 1.108309969374693393e-01
-6.668900287430113982e-01 -4.220345590028641292e-01 4.839803671601453430e-03
-7.234910210516161122e-01 4.063657637357357966e-01 2.120910227244067414e+00
-1.832809968864058225e+00 -2.143176713098851882e-01 -8.649722175524815482e-01
-5.167616547744444677e-01 1.196909811717343342e+00 8.081181518453943724e-01
6.161797949703995414e-01 -3.256894209344318725e-01 -5.748624492484267767e-01
-1.314782467763079277e+00 5.506701211452954547e-01 -1.724802625112388799e-01
7.791580706358794961e-01 1.754796394241775692e+00 -3.272812606360656074e-01
6.142461161132154457e-01 -4.635830510955732953e-01 5.467943839117321847e-01
1.866619473368115401e+00 1.605800792715756931e+00 -4.431869530858348893e-01
-7.384099469430742690e-01 4.797660095543887504e-01 -1.852379901772116810e-01
-2.974205709286092403e-01 7.561401292828504039e-02 9.111363793766587005e-01
1.632604664126555249e+00 9.652409615274385457e-01 -1.493112284351597041e-01
1.776340002306029842e+00 4.265480659853802536e-01 -1.360374496331595351e+00
-1.170672696071906937e+00 1.281418576062062442e+00 1.690649561608730700e+00
-7.420045599456721874e-02 -1.154342302723327801e-01 -9.402327765348773569e-01
